obsolescence,"Fashion trends come and go, and often return after a time. But gimmicky fads quickly fall into obsolescence, losing appeal and falling out of sight — do you know anyone who still has a pet rock?",
chicanery,Have you ever gotten the sense that politicians or corporate leaders will say anything to turn public opinion their way? This tricky kind of deceit and manipulation is called chicanery.,
nondescript,Nondescript is a word used to describe something that isn't special or unusual in any way. You might have trouble finding a nondescript apartment building because it looks exactly like every other apartment building around it.,
transient,"Use the adjective transient to describe something that always changes or moves around. If your older brother is constantly moving from city to city, you can say he's transient.",
impervious,"An impervious surface is one that can't be penetrated. The word is often followed by ""to,"" as in ""His steely personality made him impervious to jokes about his awful haircut.""",
zealous,"Use the adjective zealous as a way to describe eagerness or enthusiastic activity. If you are too zealous in your efforts to decorate the house with Christmas lights, you might cause a power outage for the whole neighborhood.",
impressionable,Someone who is impressionable is easily influenced. An impressionable person can be greatly changed by his or her experiences — not always in a good way.,
inconstancy,"When your friend promises to save you the last piece of gum but doesn't, you might curse her for her inconstancy. Inconstancy means changeability, not sticking to a predetermined course.",
insolence,"Insolence is a rude, disrespectful act. The teenager's insolence got her in trouble with her teachers.",
haughtiness,"If you are shy and have a hard time talking to others, people might wrongly interpret your quietness as haughtiness. Haughtiness is thinking a lot of yourself and not much of others.",
sufferance,"Sufferance is a type of patience, especially the patience to endure pain and suffering.",
idolatry,"Idolatry means the worship of images as if they were gods. Many religions prohibit idolatry, some even to the extent of forbidding any representational objects in houses of worship.",
nullify,To nullify something means to make it invalid or ineffective. A peace treaty is an attempt to nullify aggression and division within a region.,
patronize,"If you patronize a business, you shop there regularly. But if someone patronizes you, it's not so pleasant — they talk to you as if you were inferior or not very intelligent.",
victimize,To victimize is to make someone into a victim by harming or taking advantage of them in some way. A school bully might be known to victimize other kids on the playground.,
ratify,"To ratify a treaty or contract is to officially approve it by signing or voting for it. You and your brothers and sisters might devise a plan for a family vacation to Disney World, but it would need to be ratified by your parents.",
